mts,ts_utc,open,close,high,low,volume,candle_key,raw
1779326820000,2026-05-21T01:27:00+00:00,4.992e-05,5.951e-05,5.951e-05,4.992e-05,323.18,trade:1m:fUSD:a30:p2:p30,"[1779326820000, 4.992e-05, 5.951e-05, 5.951e-05, 4.992e-05, 323.18]"
1779327000000,2026-05-21T01:30:00+00:00,6.91e-05,6.91e-05,0.00014703,6.91e-05,1327816.71106997,trade:1m:fUSD:a30:p2:p30,"[1779327000000, 6.91e-05, 6.91e-05, 0.00014703, 6.91e-05, 1327816.71106997]"
1779327060000,2026-05-21T01:31:00+00:00,0.00013775,0.00013775,0.00013775,0.00013775,166.51,trade:1m:fUSD:a30:p2:p30,"[1779327060000, 0.00013775, 0.00013775, 0.00013775, 0.00013775, 166.51]"
1779327360000,2026-05-21T01:36:00+00:00,9.9e-05,0.0001,0.0001,9.9e-05,900,trade:1m:fUSD:a30:p2:p30,"[1779327360000, 9.9e-05, 0.0001, 0.0001, 9.9e-05, 900]"
1779327900000,2026-05-21T01:45:00+00:00,6.911e-05,6.911e-05,6.911e-05,6.911e-05,304,trade:1m:fUSD:a30:p2:p30,"[1779327900000, 6.911e-05, 6.911e-05, 6.911e-05, 6.911e-05, 304]"
1779328020000,2026-05-21T01:47:00+00:00,9.9e-05,6.91e-05,0.0001,6.91e-05,1052,trade:1m:fUSD:a30:p2:p30,"[1779328020000, 9.9e-05, 6.91e-05, 0.0001, 6.91e-05, 1052]"
1779328200000,2026-05-21T01:50:00+00:00,9.808e-05,9.908e-05,0.0001425,9.808e-05,1773557.12730333,trade:1m:fUSD:a30:p2:p30,"[1779328200000, 9.808e-05, 9.908e-05, 0.0001425, 9.808e-05, 1773557.12730333]"
1779341400000,2026-05-21T05:30:00+00:00,0.00013608,0.00015,0.00015,0.00013608,20040089.274572723,trade:1m:fUSD:a30:p2:p30,"[1779341400000, 0.00013608, 0.00015, 0.00015, 0.00013608, 20040089.274572723]"
1779341460000,2026-05-21T05:31:00+00:00,0.00015,0.00036092,0.00036092,0.00015,21272167.20217891,trade:1m:fUSD:a30:p2:p30,"[1779341460000, 0.00015, 0.00036092, 0.00036092, 0.00015, 21272167.20217891]"
1779342120000,2026-05-21T05:42:00+00:00,0.00013751,0.00014055,0.00014055,0.00013751,40000,trade:1m:fUSD:a30:p2:p30,"[1779342120000, 0.00013751, 0.00014055, 0.00014055, 0.00013751, 40000]"
