mts,ts_utc,open,close,high,low,volume,candle_key,raw
1780012800000,2026-05-29T00:00:00+00:00,0.00010973,0.00010973,0.00010973,0.00010973,431.37,trade:1m:fUSD:a30:p2:p30,"[1780012800000, 0.00010973, 0.00010973, 0.00010973, 0.00010973, 431.37]"
1780013100000,2026-05-29T00:05:00+00:00,0.00011667,0.0001183,0.0001183,0.00011667,1466.092527,trade:1m:fUSD:a30:p2:p30,"[1780013100000, 0.00011667, 0.0001183, 0.0001183, 0.00011667, 1466.092527]"
1780013220000,2026-05-29T00:07:00+00:00,0.0001183,0.0001219,0.0001219,0.0001183,1698.73474259,trade:1m:fUSD:a30:p2:p30,"[1780013220000, 0.0001183, 0.0001219, 0.0001219, 0.0001183, 1698.73474259]"
1780013340000,2026-05-29T00:09:00+00:00,0.0001183,0.0001183,0.0001183,0.0001183,1250,trade:1m:fUSD:a30:p2:p30,"[1780013340000, 0.0001183, 0.0001183, 0.0001183, 0.0001183, 1250]"
1780013400000,2026-05-29T00:10:00+00:00,0.0001183,0.00014902,0.00014902,0.0001183,278217.2844047,trade:1m:fUSD:a30:p2:p30,"[1780013400000, 0.0001183, 0.00014902, 0.00014902, 0.0001183, 278217.2844047]"
1780028520000,2026-05-29T04:22:00+00:00,0.000107,0.000107,0.000107,0.000107,88144.43036004,trade:1m:fUSD:a30:p2:p30,"[1780028520000, 0.000107, 0.000107, 0.000107, 0.000107, 88144.43036004]"
1780028640000,2026-05-29T04:24:00+00:00,0.00011611,0.00011611,0.00011611,0.00011611,3033.09025955,trade:1m:fUSD:a30:p2:p30,"[1780028640000, 0.00011611, 0.00011611, 0.00011611, 0.00011611, 3033.09025955]"
1780028760000,2026-05-29T04:26:00+00:00,0.00011263,0.00011263,0.00011263,0.00011263,150,trade:1m:fUSD:a30:p2:p30,"[1780028760000, 0.00011263, 0.00011263, 0.00011263, 0.00011263, 150]"
1780028940000,2026-05-29T04:29:00+00:00,0.00011605,0.00012754,0.00012754,0.00011605,629.9896134200001,trade:1m:fUSD:a30:p2:p30,"[1780028940000, 0.00011605, 0.00012754, 0.00012754, 0.00011605, 629.9896134200001]"
1780029000000,2026-05-29T04:30:00+00:00,0.00012766,0.00014999,0.00015,0.00012766,488402.91907919,trade:1m:fUSD:a30:p2:p30,"[1780029000000, 0.00012766, 0.00014999, 0.00015, 0.00012766, 488402.91907919]"
1780029060000,2026-05-29T04:31:00+00:00,0.00012755,0.00012755,0.00012755,0.00012755,209.09056759,trade:1m:fUSD:a30:p2:p30,"[1780029060000, 0.00012755, 0.00012755, 0.00012755, 0.00012755, 209.09056759]"
1780029180000,2026-05-29T04:33:00+00:00,0.00012389,0.00012754,0.00012754,0.00012389,355.62413002,trade:1m:fUSD:a30:p2:p30,"[1780029180000, 0.00012389, 0.00012754, 0.00012754, 0.00012389, 355.62413002]"
1780029360000,2026-05-29T04:36:00+00:00,9.042e-05,9.042e-05,9.042e-05,9.042e-05,154.43,trade:1m:fUSD:a30:p2:p30,"[1780029360000, 9.042e-05, 9.042e-05, 9.042e-05, 9.042e-05, 154.43]"
1780029600000,2026-05-29T04:40:00+00:00,0.00012754,0.00012754,0.00012754,0.00012754,150,trade:1m:fUSD:a30:p2:p30,"[1780029600000, 0.00012754, 0.00012754, 0.00012754, 0.00012754, 150]"
1780041720000,2026-05-29T08:02:00+00:00,0.00011999,0.00011999,0.00011999,0.00011999,0.54077876,trade:1m:fUSD:a30:p2:p30,"[1780041720000, 0.00011999, 0.00011999, 0.00011999, 0.00011999, 0.54077876]"
1780041780000,2026-05-29T08:03:00+00:00,0.0001194,0.0001194,0.0001194,0.0001194,183.9406873,trade:1m:fUSD:a30:p2:p30,"[1780041780000, 0.0001194, 0.0001194, 0.0001194, 0.0001194, 183.9406873]"
1780041840000,2026-05-29T08:04:00+00:00,6.722e-05,0.00010967,0.00010967,6.722e-05,33998.119999999995,trade:1m:fUSD:a30:p2:p30,"[1780041840000, 6.722e-05, 0.00010967, 0.00010967, 6.722e-05, 33998.119999999995]"
1780041960000,2026-05-29T08:06:00+00:00,0.00011321,0.00011321,0.00011321,0.00011321,2615.24,trade:1m:fUSD:a30:p2:p30,"[1780041960000, 0.00011321, 0.00011321, 0.00011321, 0.00011321, 2615.24]"
1780042020000,2026-05-29T08:07:00+00:00,0.00011675,0.00011999,0.00011999,0.00011675,3815.24,trade:1m:fUSD:a30:p2:p30,"[1780042020000, 0.00011675, 0.00011999, 0.00011999, 0.00011675, 3815.24]"
1780042080000,2026-05-29T08:08:00+00:00,0.00012014,0.00012019,0.00012019,0.00012014,324.72346718,trade:1m:fUSD:a30:p2:p30,"[1780042080000, 0.00012014, 0.00012019, 0.00012019, 0.00012014, 324.72346718]"
1780042140000,2026-05-29T08:09:00+00:00,0.00011999,0.00011712,0.00011999,0.00010412,1382.15,trade:1m:fUSD:a30:p2:p30,"[1780042140000, 0.00011999, 0.00011712, 0.00011999, 0.00010412, 1382.15]"
1780042200000,2026-05-29T08:10:00+00:00,0.0001182,0.00015,0.00015,0.0001182,4248082.7650390705,trade:1m:fUSD:a30:p2:p30,"[1780042200000, 0.0001182, 0.00015, 0.00015, 0.0001182, 4248082.7650390705]"
1780042260000,2026-05-29T08:11:00+00:00,0.0001182,0.00011999,0.00012914,0.0001182,5975.87666494,trade:1m:fUSD:a30:p2:p30,"[1780042260000, 0.0001182, 0.00011999, 0.00012914, 0.0001182, 5975.87666494]"
1780042320000,2026-05-29T08:12:00+00:00,0.00011856,0.00011953,0.00012986,0.00011856,1515.6323016000001,trade:1m:fUSD:a30:p2:p30,"[1780042320000, 0.00011856, 0.00011953, 0.00012986, 0.00011856, 1515.6323016000001]"
1780042440000,2026-05-29T08:14:00+00:00,0.00011852,0.00011388,0.00011953,0.00011388,596.3149789500001,trade:1m:fUSD:a30:p2:p30,"[1780042440000, 0.00011852, 0.00011388, 0.00011953, 0.00011388, 596.3149789500001]"
1780042500000,2026-05-29T08:15:00+00:00,0.0001174,0.0001174,0.0001174,0.0001174,160,trade:1m:fUSD:a30:p2:p30,"[1780042500000, 0.0001174, 0.0001174, 0.0001174, 0.0001174, 160]"
1780042560000,2026-05-29T08:16:00+00:00,0.0001169,0.00011908,0.00011908,0.0001169,516.08531057,trade:1m:fUSD:a30:p2:p30,"[1780042560000, 0.0001169, 0.00011908, 0.00011908, 0.0001169, 516.08531057]"
1780042620000,2026-05-29T08:17:00+00:00,0.0001169,0.0001174,0.0001174,0.0001169,459.09056759000003,trade:1m:fUSD:a30:p2:p30,"[1780042620000, 0.0001169, 0.0001174, 0.0001174, 0.0001169, 459.09056759000003]"
1780042740000,2026-05-29T08:19:00+00:00,0.000103,0.000103,0.000103,0.000103,16337.68842113,trade:1m:fUSD:a30:p2:p30,"[1780042740000, 0.000103, 0.000103, 0.000103, 0.000103, 16337.68842113]"
1780042800000,2026-05-29T08:20:00+00:00,0.00010311,0.00010945,0.00010945,9.042e-05,13021.72,trade:1m:fUSD:a30:p2:p30,"[1780042800000, 0.00010311, 0.00010945, 0.00010945, 9.042e-05, 13021.72]"
