mts,ts_utc,open,close,high,low,volume,candle_key,raw
1784161860000,2026-07-16T00:31:00+00:00,0.0002219,0.00022189,0.000222,0.00021434,157691.9758868,trade:1m:fUSD:a30:p2:p30,"[1784161860000, 0.0002219, 0.00022189, 0.000222, 0.00021434, 157691.9758868]"
1784161920000,2026-07-16T00:32:00+00:00,0.00022189,0.00022177,0.0002219,0.00022,28436.59642417,trade:1m:fUSD:a30:p2:p30,"[1784161920000, 0.00022189, 0.00022177, 0.0002219, 0.00022, 28436.59642417]"
1784161980000,2026-07-16T00:33:00+00:00,0.00022177,0.0002219,0.00022201,0.0002185,87038.06209781,trade:1m:fUSD:a30:p2:p30,"[1784161980000, 0.00022177, 0.0002219, 0.00022201, 0.0002185, 87038.06209781]"
1784162100000,2026-07-16T00:35:00+00:00,0.000215,0.000215,0.000215,0.000215,410.18653802,trade:1m:fUSD:a30:p2:p30,"[1784162100000, 0.000215, 0.000215, 0.000215, 0.000215, 410.18653802]"
1784162160000,2026-07-16T00:36:00+00:00,0.000217,0.0002219,0.0002219,0.000215,160428.70603049,trade:1m:fUSD:a30:p2:p30,"[1784162160000, 0.000217, 0.0002219, 0.0002219, 0.000215, 160428.70603049]"
1784162220000,2026-07-16T00:37:00+00:00,0.00022189,0.0002219,0.0002219,0.0002,36398.64942484,trade:1m:fUSD:a30:p2:p30,"[1784162220000, 0.00022189, 0.0002219, 0.0002219, 0.0002, 36398.64942484]"
1784162280000,2026-07-16T00:38:00+00:00,0.0002219,0.0002219,0.0002219,0.00022189,2965.52135275,trade:1m:fUSD:a30:p2:p30,"[1784162280000, 0.0002219, 0.0002219, 0.0002219, 0.00022189, 2965.52135275]"
1784162340000,2026-07-16T00:39:00+00:00,0.00014654,0.00011639,0.00014654,0.00011639,1368,trade:1m:fUSD:a30:p2:p30,"[1784162340000, 0.00014654, 0.00011639, 0.00014654, 0.00011639, 1368]"
1784162400000,2026-07-16T00:40:00+00:00,0.0001503,0.00021351,0.00021351,0.0001503,6936.52,trade:1m:fUSD:a30:p2:p30,"[1784162400000, 0.0001503, 0.00021351, 0.00021351, 0.0001503, 6936.52]"
1784162460000,2026-07-16T00:41:00+00:00,0.00021464,0.000219,0.000219,0.00021464,28757.387419,trade:1m:fUSD:a30:p2:p30,"[1784162460000, 0.00021464, 0.000219, 0.000219, 0.00021464, 28757.387419]"
1784162520000,2026-07-16T00:42:00+00:00,0.000219,0.00022189,0.00022276,0.00021804,163779.98049029,trade:1m:fUSD:a30:p2:p30,"[1784162520000, 0.000219, 0.00022189, 0.00022276, 0.00021804, 163779.98049029]"
1784162580000,2026-07-16T00:43:00+00:00,0.000221,0.00022189,0.00022287,0.000221,11832.07822145,trade:1m:fUSD:a30:p2:p30,"[1784162580000, 0.000221, 0.00022189, 0.00022287, 0.000221, 11832.07822145]"
1784163000000,2026-07-16T00:50:00+00:00,0.000144,0.00022076,0.00022076,0.000144,279821.93715117,trade:1m:fUSD:a30:p2:p30,"[1784163000000, 0.000144, 0.00022076, 0.00022076, 0.000144, 279821.93715117]"
1784163180000,2026-07-16T00:53:00+00:00,0.00014547,0.00021999,0.00021999,0.00014547,10558.48186401,trade:1m:fUSD:a30:p2:p30,"[1784163180000, 0.00014547, 0.00021999, 0.00021999, 0.00014547, 10558.48186401]"
1784163240000,2026-07-16T00:54:00+00:00,0.00021999,0.00021999,0.00022186,0.00021692,87274.83321744,trade:1m:fUSD:a30:p2:p30,"[1784163240000, 0.00021999, 0.00021999, 0.00022186, 0.00021692, 87274.83321744]"
