mts,ts_utc,open,close,high,low,volume,candle_key,raw
1780278180000,2026-06-01T01:43:00+00:00,8.997e-05,8.997e-05,8.997e-05,8.997e-05,1414.47,trade:1m:fUSD:a30:p2:p30,"[1780278180000, 8.997e-05, 8.997e-05, 8.997e-05, 8.997e-05, 1414.47]"
1780278420000,2026-06-01T01:47:00+00:00,8.859e-05,8.859e-05,8.859e-05,8.859e-05,500,trade:1m:fUSD:a30:p2:p30,"[1780278420000, 8.859e-05, 8.859e-05, 8.859e-05, 8.859e-05, 500]"
1780278540000,2026-06-01T01:49:00+00:00,8.768e-05,8.768e-05,8.768e-05,8.768e-05,166.70272828,trade:1m:fUSD:a30:p2:p30,"[1780278540000, 8.768e-05, 8.768e-05, 8.768e-05, 8.768e-05, 166.70272828]"
1780278600000,2026-06-01T01:50:00+00:00,8.768e-05,9.299e-05,9.316e-05,8.768e-05,106325.52965324,trade:1m:fUSD:a30:p2:p30,"[1780278600000, 8.768e-05, 9.299e-05, 9.316e-05, 8.768e-05, 106325.52965324]"
1780278660000,2026-06-01T01:51:00+00:00,9.308e-05,9.308e-05,9.308e-05,9.308e-05,304,trade:1m:fUSD:a30:p2:p30,"[1780278660000, 9.308e-05, 9.308e-05, 9.308e-05, 9.308e-05, 304]"
1780279020000,2026-06-01T01:57:00+00:00,9.316e-05,9.316e-05,9.316e-05,9.316e-05,152,trade:1m:fUSD:a30:p2:p30,"[1780279020000, 9.316e-05, 9.316e-05, 9.316e-05, 9.316e-05, 152]"
1780279320000,2026-06-01T02:02:00+00:00,9.316e-05,9.316e-05,9.316e-05,9.316e-05,152,trade:1m:fUSD:a30:p2:p30,"[1780279320000, 9.316e-05, 9.316e-05, 9.316e-05, 9.316e-05, 152]"
1780296540000,2026-06-01T06:49:00+00:00,9.905e-05,9.905e-05,9.905e-05,9.905e-05,162.31975545,trade:1m:fUSD:a30:p2:p30,"[1780296540000, 9.905e-05, 9.905e-05, 9.905e-05, 9.905e-05, 162.31975545]"
1780296600000,2026-06-01T06:50:00+00:00,9.905e-05,0.00015,0.00015,9.905e-05,9597227.73773732,trade:1m:fUSD:a30:p2:p30,"[1780296600000, 9.905e-05, 0.00015, 0.00015, 9.905e-05, 9597227.73773732]"
1780296660000,2026-06-01T06:51:00+00:00,9.899e-05,9.899e-05,9.899e-05,9.899e-05,1048.69259149,trade:1m:fUSD:a30:p2:p30,"[1780296660000, 9.899e-05, 9.899e-05, 9.899e-05, 9.899e-05, 1048.69259149]"
1780296840000,2026-06-01T06:54:00+00:00,9.9e-05,9.9e-05,9.9e-05,9.099e-05,142174.63134564,trade:1m:fUSD:a30:p2:p30,"[1780296840000, 9.9e-05, 9.9e-05, 9.9e-05, 9.099e-05, 142174.63134564]"
1780297800000,2026-06-01T07:10:00+00:00,9.598e-05,0.00015,0.00015,9.598e-05,9656019.07627652,trade:1m:fUSD:a30:p2:p30,"[1780297800000, 9.598e-05, 0.00015, 0.00015, 9.598e-05, 9656019.07627652]"
