mts,ts_utc,open,close,high,low,volume,candle_key,raw
1778371320000,2026-05-10T00:02:00+00:00,0.00015,0.00015,0.00015,0.00015,20000.02,trade:1m:fUSD:a30:p2:p30,"[1778371320000, 0.00015, 0.00015, 0.00015, 0.00015, 20000.02]"
1778371440000,2026-05-10T00:04:00+00:00,0.0001,0.0001,0.0001,0.0001,351.65783326,trade:1m:fUSD:a30:p2:p30,"[1778371440000, 0.0001, 0.0001, 0.0001, 0.0001, 351.65783326]"
1778371500000,2026-05-10T00:05:00+00:00,0.0001,9.04e-05,0.0001,9.04e-05,1360.254718,trade:1m:fUSD:a30:p2:p30,"[1778371500000, 0.0001, 9.04e-05, 0.0001, 9.04e-05, 1360.254718]"
1778371620000,2026-05-10T00:07:00+00:00,0.00010699,0.00010699,0.00010699,0.00010699,5334.770031,trade:1m:fUSD:a30:p2:p30,"[1778371620000, 0.00010699, 0.00010699, 0.00010699, 0.00010699, 5334.770031]"
1778371740000,2026-05-10T00:09:00+00:00,0.000106,0.000106,0.000106,0.00010547,101543.76325231,trade:1m:fUSD:a30:p2:p30,"[1778371740000, 0.000106, 0.000106, 0.000106, 0.00010547, 101543.76325231]"
1778371800000,2026-05-10T00:10:00+00:00,0.00010547,0.00041789,0.00041789,0.00010547,8066581.36307804,trade:1m:fUSD:a30:p2:p30,"[1778371800000, 0.00010547, 0.00041789, 0.00041789, 0.00010547, 8066581.36307804]"
1778384580000,2026-05-10T03:43:00+00:00,4.59e-05,8.16e-05,8.16e-05,4.59e-05,1209.6,trade:1m:fUSD:a30:p2:p30,"[1778384580000, 4.59e-05, 8.16e-05, 8.16e-05, 4.59e-05, 1209.6]"
1778384640000,2026-05-10T03:44:00+00:00,8.67e-05,0.00012033,0.00012033,8.67e-05,1998.29327818,trade:1m:fUSD:a30:p2:p30,"[1778384640000, 8.67e-05, 0.00012033, 0.00012033, 8.67e-05, 1998.29327818]"
1778384820000,2026-05-10T03:47:00+00:00,8.9e-05,9.814e-05,9.814e-05,8.9e-05,42482.79120846,trade:1m:fUSD:a30:p2:p30,"[1778384820000, 8.9e-05, 9.814e-05, 9.814e-05, 8.9e-05, 42482.79120846]"
1778385000000,2026-05-10T03:50:00+00:00,9.615e-05,9.815e-05,9.815e-05,9.615e-05,549461.97108395,trade:1m:fUSD:a30:p2:p30,"[1778385000000, 9.615e-05, 9.815e-05, 9.815e-05, 9.615e-05, 549461.97108395]"
