mts,ts_utc,open,close,high,low,volume,candle_key,raw
1781401500000,2026-06-14T01:45:00+00:00,0.0001719,0.0001719,0.0001719,0.0001719,585.0406249600001,trade:1m:fUSD:a30:p2:p30,"[1781401500000, 0.0001719, 0.0001719, 0.0001719, 0.0001719, 585.0406249600001]"
1781401620000,2026-06-14T01:47:00+00:00,0.0001719,0.0001719,0.0001719,0.0001719,1449.14243814,trade:1m:fUSD:a30:p2:p30,"[1781401620000, 0.0001719, 0.0001719, 0.0001719, 0.0001719, 1449.14243814]"
1781401680000,2026-06-14T01:48:00+00:00,0.00015,0.00015,0.00015,0.00015,301.28472333,trade:1m:fUSD:a30:p2:p30,"[1781401680000, 0.00015, 0.00015, 0.00015, 0.00015, 301.28472333]"
1781401800000,2026-06-14T01:50:00+00:00,0.0001719,0.000284,0.000284,0.0001719,236168.78539712,trade:1m:fUSD:a30:p2:p30,"[1781401800000, 0.0001719, 0.000284, 0.000284, 0.0001719, 236168.78539712]"
1781418420000,2026-06-14T06:27:00+00:00,0.00017599,0.000176,0.000176,0.00017599,2314.9129153,trade:1m:fUSD:a30:p2:p30,"[1781418420000, 0.00017599, 0.000176, 0.000176, 0.00017599, 2314.9129153]"
1781418600000,2026-06-14T06:30:00+00:00,0.000176,0.00028217,0.00028217,0.00017599,351246.39377379,trade:1m:fUSD:a30:p2:p30,"[1781418600000, 0.000176, 0.00028217, 0.00028217, 0.00017599, 351246.39377379]"
1781419500000,2026-06-14T06:45:00+00:00,0.00020599,0.00020599,0.00020599,0.00020599,585.05914819,trade:1m:fUSD:a30:p2:p30,"[1781419500000, 0.00020599, 0.00020599, 0.00020599, 0.00020599, 585.05914819]"
1781419620000,2026-06-14T06:47:00+00:00,0.00019347,0.000206,0.000206,0.00019347,1416.10410776,trade:1m:fUSD:a30:p2:p30,"[1781419620000, 0.00019347, 0.000206, 0.000206, 0.00019347, 1416.10410776]"
1781419800000,2026-06-14T06:50:00+00:00,0.000206,0.00027931,0.00027931,0.000206,145997.47769063,trade:1m:fUSD:a30:p2:p30,"[1781419800000, 0.000206, 0.00027931, 0.00027931, 0.000206, 145997.47769063]"
1781430420000,2026-06-14T09:47:00+00:00,0.00018759,0.0001876,0.0001876,0.00018759,1605.32308207,trade:1m:fUSD:a30:p2:p30,"[1781430420000, 0.00018759, 0.0001876, 0.0001876, 0.00018759, 1605.32308207]"
1781430600000,2026-06-14T09:50:00+00:00,0.00017999,0.0002,0.0002,0.00017999,1204425.18324511,trade:1m:fUSD:a30:p2:p30,"[1781430600000, 0.00017999, 0.0002, 0.0002, 0.00017999, 1204425.18324511]"
1781430720000,2026-06-14T09:52:00+00:00,0.000155,0.000155,0.000155,0.000155,522.67579516,trade:1m:fUSD:a30:p2:p30,"[1781430720000, 0.000155, 0.000155, 0.000155, 0.000155, 522.67579516]"
1781430780000,2026-06-14T09:53:00+00:00,0.000155,0.000155,0.000155,0.000155,1947.5992438,trade:1m:fUSD:a30:p2:p30,"[1781430780000, 0.000155, 0.000155, 0.000155, 0.000155, 1947.5992438]"
1781430960000,2026-06-14T09:56:00+00:00,0.00015,0.00015,0.00015,0.00015,1345883.05577503,trade:1m:fUSD:a30:p2:p30,"[1781430960000, 0.00015, 0.00015, 0.00015, 0.00015, 1345883.05577503]"
1781431080000,2026-06-14T09:58:00+00:00,0.00015099,0.00015099,0.00015099,0.00015099,500,trade:1m:fUSD:a30:p2:p30,"[1781431080000, 0.00015099, 0.00015099, 0.00015099, 0.00015099, 500]"
1781431140000,2026-06-14T09:59:00+00:00,0.00015,0.00014,0.00015,0.00014,3310,trade:1m:fUSD:a30:p2:p30,"[1781431140000, 0.00015, 0.00014, 0.00015, 0.00014, 3310]"
1781431620000,2026-06-14T10:07:00+00:00,0.0001552,0.00016437,0.00016437,0.0001552,1124.81659796,trade:1m:fUSD:a30:p2:p30,"[1781431620000, 0.0001552, 0.00016437, 0.00016437, 0.0001552, 1124.81659796]"
1781431800000,2026-06-14T10:10:00+00:00,0.00016435,0.00019999,0.00019999,0.00016435,105479.76350963001,trade:1m:fUSD:a30:p2:p30,"[1781431800000, 0.00016435, 0.00019999, 0.00019999, 0.00016435, 105479.76350963001]"
1781437800000,2026-06-14T11:50:00+00:00,0.00016804,0.00029863,0.00029863,0.00016804,2717460.69738754,trade:1m:fUSD:a30:p2:p30,"[1781437800000, 0.00016804, 0.00029863, 0.00029863, 0.00016804, 2717460.69738754]"
1781437860000,2026-06-14T11:51:00+00:00,0.00029863,0.0002755,0.00029863,0.00021918,307453.07370426,trade:1m:fUSD:a30:p2:p30,"[1781437860000, 0.00029863, 0.0002755, 0.00029863, 0.00021918, 307453.07370426]"
1781437920000,2026-06-14T11:52:00+00:00,0.00018618,0.00018618,0.00018618,0.00018618,300,trade:1m:fUSD:a30:p2:p30,"[1781437920000, 0.00018618, 0.00018618, 0.00018618, 0.00018618, 300]"
1781437980000,2026-06-14T11:53:00+00:00,0.00015,0.00015,0.00015,0.00015,810309.1443234,trade:1m:fUSD:a30:p2:p30,"[1781437980000, 0.00015, 0.00015, 0.00015, 0.00015, 810309.1443234]"
1781438100000,2026-06-14T11:55:00+00:00,0.00018,0.00018,0.00018,0.00018,151,trade:1m:fUSD:a30:p2:p30,"[1781438100000, 0.00018, 0.00018, 0.00018, 0.00018, 151]"
1781438160000,2026-06-14T11:56:00+00:00,0.00015,0.00015,0.00015,0.00015,3471475.22511025,trade:1m:fUSD:a30:p2:p30,"[1781438160000, 0.00015, 0.00015, 0.00015, 0.00015, 3471475.22511025]"
1781438220000,2026-06-14T11:57:00+00:00,0.00015,0.00015,0.00015,0.00015,1814232.53493028,trade:1m:fUSD:a30:p2:p30,"[1781438220000, 0.00015, 0.00015, 0.00015, 0.00015, 1814232.53493028]"
1781438280000,2026-06-14T11:58:00+00:00,0.00017899,0.00017899,0.00017899,0.00017899,1045.35159032,trade:1m:fUSD:a30:p2:p30,"[1781438280000, 0.00017899, 0.00017899, 0.00017899, 0.00017899, 1045.35159032]"
1781438820000,2026-06-14T12:07:00+00:00,0.00016438,0.00017897,0.00017897,0.00016438,1124.46583577,trade:1m:fUSD:a30:p2:p30,"[1781438820000, 0.00016438, 0.00017897, 0.00017897, 0.00016438, 1124.46583577]"
1781438880000,2026-06-14T12:08:00+00:00,0.00017897,0.00015288,0.00018,0.00015,107451.41677033,trade:1m:fUSD:a30:p2:p30,"[1781438880000, 0.00017897, 0.00015288, 0.00018, 0.00015, 107451.41677033]"
1781438940000,2026-06-14T12:09:00+00:00,0.00015288,0.00018054,0.00018054,0.00015288,20000,trade:1m:fUSD:a30:p2:p30,"[1781438940000, 0.00015288, 0.00018054, 0.00018054, 0.00015288, 20000]"
1781439000000,2026-06-14T12:10:00+00:00,0.00015287,0.00027845,0.00027845,0.00015287,3091834.58306636,trade:1m:fUSD:a30:p2:p30,"[1781439000000, 0.00015287, 0.00027845, 0.00027845, 0.00015287, 3091834.58306636]"
1781439060000,2026-06-14T12:11:00+00:00,0.00027845,0.00024867,0.0002837,0.00020578,466442.13619088,trade:1m:fUSD:a30:p2:p30,"[1781439060000, 0.00027845, 0.00024867, 0.0002837, 0.00020578, 466442.13619088]"
1781439120000,2026-06-14T12:12:00+00:00,0.00015287,0.00015287,0.00015287,0.00015287,500,trade:1m:fUSD:a30:p2:p30,"[1781439120000, 0.00015287, 0.00015287, 0.00015287, 0.00015287, 500]"
1781439180000,2026-06-14T12:13:00+00:00,0.00015287,0.00015287,0.00015287,0.00015287,500,trade:1m:fUSD:a30:p2:p30,"[1781439180000, 0.00015287, 0.00015287, 0.00015287, 0.00015287, 500]"
1781439240000,2026-06-14T12:14:00+00:00,0.00016437,0.00016437,0.00016437,0.00016437,504.99391951999996,trade:1m:fUSD:a30:p2:p30,"[1781439240000, 0.00016437, 0.00016437, 0.00016437, 0.00016437, 504.99391951999996]"
1781439300000,2026-06-14T12:15:00+00:00,0.00013699,0.00013699,0.00013699,0.00013699,3826.63033675,trade:1m:fUSD:a30:p2:p30,"[1781439300000, 0.00013699, 0.00013699, 0.00013699, 0.00013699, 3826.63033675]"
1781439360000,2026-06-14T12:16:00+00:00,0.00013699,0.00013699,0.00013699,0.00013699,862.9580728,trade:1m:fUSD:a30:p2:p30,"[1781439360000, 0.00013699, 0.00013699, 0.00013699, 0.00013699, 862.9580728]"
1781445780000,2026-06-14T14:03:00+00:00,0.00016159,0.00016159,0.00016159,0.00016159,150,trade:1m:fUSD:a30:p2:p30,"[1781445780000, 0.00016159, 0.00016159, 0.00016159, 0.00016159, 150]"
1781445840000,2026-06-14T14:04:00+00:00,0.00015626,0.00015626,0.00015626,0.00015626,151,trade:1m:fUSD:a30:p2:p30,"[1781445840000, 0.00015626, 0.00015626, 0.00015626, 0.00015626, 151]"
1781445900000,2026-06-14T14:05:00+00:00,0.00015626,0.00037992,0.00037992,0.00015626,4583040.13391348,trade:1m:fUSD:a30:p2:p30,"[1781445900000, 0.00015626, 0.00037992, 0.00037992, 0.00015626, 4583040.13391348]"
1781445960000,2026-06-14T14:06:00+00:00,0.00015626,0.00037992,0.00037992,0.00015626,30539040.84856659,trade:1m:fUSD:a30:p2:p30,"[1781445960000, 0.00015626, 0.00037992, 0.00037992, 0.00015626, 30539040.84856659]"
1781446020000,2026-06-14T14:07:00+00:00,0.00015626,0.00016298,0.00016298,0.00015626,38923.62362498,trade:1m:fUSD:a30:p2:p30,"[1781446020000, 0.00015626, 0.00016298, 0.00016298, 0.00015626, 38923.62362498]"
1781446080000,2026-06-14T14:08:00+00:00,0.00016191,0.00018157,0.00018157,0.00016191,701835.07741737,trade:1m:fUSD:a30:p2:p30,"[1781446080000, 0.00016191, 0.00018157, 0.00018157, 0.00016191, 701835.07741737]"
1781446140000,2026-06-14T14:09:00+00:00,0.00018223,0.00016291,0.00018223,0.00016291,1019.80389461,trade:1m:fUSD:a30:p2:p30,"[1781446140000, 0.00018223, 0.00016291, 0.00018223, 0.00016291, 1019.80389461]"
